WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,ARI,ARI,3,1,0,3,3,0,0,0,1,0,0,0,0,0,1,0
2,IND,WAS,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0
3,GB,WAS,4,1,0,4,4,0,0,0,2,1,0,2,2,0,0,0
5,NO,NO,2,2,0,1,1,0,1,0,6,1,0,4,5,0,1,0
6,CAR,WAS,2,3,0,2,2,0,0,0,2,1,0,0,1,1,1,0
7,DAL,WAS,2,2,0,2,2,0,0,0,2,1,0,2,2,0,0,0
8,NYG,NYG,2,2,0,2,2,0,0,0,1,2,0,1,1,0,0,0
9,ATL,WAS,2,0,0,2,2,0,0,0,5,1,0,5,5,0,0,0
