WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,OAK,OAK,3,4,0,3,3,0,0,0,1,2,0,1,1,0,0,0
2,ARI,LAR,4,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0
3,LAC,LAR,5,0,0,5,5,0,0,0,3,1,0,2,3,0,0,0
4,MIN,LAR,5,1,0,5,5,0,0,0,3,3,0,2,2,1,1,0
5,SEA,SEA,4,2,0,3,4,0,0,0,4,1,0,4,4,0,0,0
6,DEN,DEN,2,3,0,2,2,0,0,0,2,2,0,2,2,0,0,0
7,SF,SF,4,3,1,4,4,0,0,0,1,1,0,1,1,0,0,0
