WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
14,PHI,LAR,5,0,0,5,5,0,0,0,5,3,0,4,4,0,1,0
15,SEA,SEA,5,2,1,4,5,0,0,0,1,0,0,1,1,0,0,0
16,TEN,TEN,4,0,0,3,4,0,0,0,2,3,0,2,2,0,0,0
17,SF,LAR,1,2,0,1,1,0,0,0,4,2,0,4,4,0,0,0
