WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
14,DAL,NYG,1,1,0,1,1,0,0,0,3,3,0,3,3,0,0,0
15,PHI,NYG,4,1,0,2,3,0,1,0,4,2,0,4,4,0,0,0
16,ARI,ARI,0,0,0,0,0,0,0,0,3,1,0,2,3,0,0,0
17,WAS,NYG,2,2,0,0,1,0,1,0,1,1,0,1,1,0,0,0
