WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,LA,1,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
2,CAR,-1,3,2,0,3,3,0,0,0,5,4,0,4,5,0,0,0
