WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,DET,1,4,2,0,3,3,1,1,0,5,1,1,4,5,0,0,0
2,DEN,-1,2,2,0,2,2,0,0,0,3,4,0,2,2,1,1,0
3,SD,1,3,2,0,2,2,0,1,0,2,3,0,1,2,0,0,0
4,JAX,0,3,2,0,3,3,0,0,0,3,3,0,3,3,0,0,0
5,CHI,1,2,5,0,2,2,0,0,0,2,1,0,2,2,0,0,0
6,HOU,-1,2,3,0,2,2,0,0,0,3,2,0,2,3,0,0,0
7,TEN,-1,4,2,0,4,4,0,0,0,3,2,0,2,2,0,1,0
8,KC,1,2,0,0,2,2,0,0,0,3,3,0,3,3,0,0,0
9,GB,-1,4,1,0,4,4,0,0,0,3,2,0,2,2,0,1,0
