WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,DAL,-1,3,0,0,2,3,0,0,0,1,4,0,1,1,0,0,0
2,NO,1,1,3,0,1,1,0,0,0,1,2,0,1,1,0,0,0
3,WAS,1,3,2,0,3,3,0,0,0,2,5,0,2,5,0,0,0
