WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,DEN,-1,2,2,0,2,2,0,0,0,3,0,0,3,3,0,0,0
2,SF,1,5,4,0,4,5,0,0,0,3,2,0,3,3,0,0,0
3,MIN,1,1,1,0,1,1,0,0,0,2,2,1,0,1,1,1,0
4,ATL,-1,4,1,0,2,2,2,2,0,6,2,0,6,6,0,0,0
5,TB,1,2,0,0,2,2,0,0,0,1,3,0,0,0,1,1,0
