WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,WAS,-1,5,1,0,5,5,0,0,0,1,3,0,1,1,0,0,0
2,CIN,1,3,1,0,3,3,0,0,0,1,3,0,1,1,0,0,0
3,PHI,-1,0,1,0,0,0,0,0,0,4,2,0,4,4,0,0,0
4,KC,1,6,0,0,5,5,1,1,0,2,0,0,2,2,0,0,0
5,NYJ,1,4,1,0,4,4,0,0,0,1,2,0,1,1,0,0,0
6,MIA,-1,2,0,0,1,1,1,1,0,3,3,0,3,3,0,0,0
7,NE,1,1,3,0,1,1,0,0,0,4,0,0,3,4,0,0,0
