WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,GB,MIN,4,1,0,1,1,3,3,0,5,2,1,5,5,0,0,0
2,IND,IND,1,1,0,0,0,1,1,0,2,4,1,2,2,0,0,0
3,TEN,MIN,4,1,0,3,3,0,1,0,2,6,0,1,1,0,1,0
4,HOU,HOU,4,1,0,4,4,0,0,0,2,3,0,2,2,0,0,0
