WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,CHI,DET,2,3,0,2,2,0,0,0,3,2,0,3,3,0,0,0
2,GB,GB,3,0,0,3,3,0,0,0,5,2,0,4,4,1,1,0
3,ARI,ARI,2,4,0,2,2,0,0,0,3,1,0,2,3,0,0,0
4,NO,DET,4,0,0,3,3,1,1,0,5,0,0,5,5,0,0,0
