WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,CIN,CIN,1,3,0,1,1,0,0,0,1,2,0,1,1,0,0,0
2,KC,LAC,2,2,0,2,2,0,0,0,1,3,0,0,1,1,1,0
3,CAR,LAC,2,1,0,1,1,0,1,0,1,5,0,0,1,0,0,0
4,TB,TB,4,1,0,4,4,0,0,0,5,1,0,5,5,0,0,0
5,NO,NO,4,0,0,3,4,0,0,0,3,3,0,3,3,0,0,0
