WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,MIA,NE,3,0,0,3,3,0,0,0,1,1,0,0,0,1,1,0
2,SEA,SEA,4,1,0,3,3,0,1,0,5,0,0,5,5,0,0,0
3,LV,NE,4,3,0,3,4,0,0,0,2,2,0,2,2,0,0,0
