WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,IND,JAX,3,2,0,3,3,0,0,0,2,2,0,2,2,0,0,0
2,TEN,TEN,4,1,0,3,4,0,0,0,4,2,0,3,4,0,0,0
3,MIA,JAX,2,0,0,1,2,0,0,0,4,1,0,4,4,0,0,0
4,CIN,CIN,2,4,0,1,1,0,1,0,3,4,0,3,3,0,0,0
5,HOU,HOU,2,0,0,2,2,0,0,0,3,3,0,3,3,0,0,0
6,DET,JAX,2,1,0,1,1,0,1,0,4,2,0,4,4,0,0,0
7,LAC,LAC,4,0,0,1,1,2,3,0,5,2,0,3,4,0,1,0
