WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,ATL,ATL,5,1,0,5,5,0,0,0,3,2,0,1,2,0,1,0
2,NE,SEA,5,0,0,5,5,0,0,0,4,1,0,3,3,0,1,0
3,DAL,SEA,5,0,1,4,4,1,1,0,4,2,0,1,3,0,1,0
4,MIA,MIA,4,1,0,4,4,0,0,0,1,5,0,0,0,1,1,0
