WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,SF,SF,3,1,0,3,3,0,0,0,2,2,0,2,2,0,0,0
2,WAS,ARI,3,3,0,3,3,0,0,0,2,1,0,0,0,0,2,0
3,DET,ARI,3,1,0,2,3,0,0,0,2,4,0,2,2,0,0,0
4,CAR,CAR,3,0,0,3,3,0,0,0,4,1,0,4,4,0,0,0
5,NYJ,NYJ,4,1,0,3,3,0,1,0,1,1,0,1,1,0,0,0
6,DAL,DAL,5,1,0,5,5,0,0,0,1,1,0,1,1,0,0,0
7,SEA,ARI,4,3,0,4,4,0,0,0,4,2,0,4,4,0,0,0
