WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,LAR,LAR,2,1,0,2,2,0,0,0,2,2,0,2,2,0,0,0
2,ATL,DAL,5,2,0,4,4,0,1,0,4,4,0,3,3,0,1,0
3,SEA,SEA,4,2,0,1,3,0,1,0,5,0,1,4,4,1,1,0
4,CLE,DAL,5,0,0,2,2,3,3,0,6,2,0,5,5,1,1,0
5,NYG,DAL,4,3,0,4,4,0,0,0,3,4,0,2,2,1,1,0
6,ARI,DAL,1,1,0,1,1,0,0,0,5,1,0,5,5,0,0,0
7,WAS,WAS,0,1,0,0,0,0,0,0,3,1,1,2,2,0,1,0
