WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,ARI,ARI,3,2,0,3,3,0,0,0,2,4,0,1,1,1,1,0
2,LAC,DET,2,0,0,1,2,0,0,0,1,1,0,1,1,0,0,0
3,PHI,PHI,3,2,0,3,3,0,0,0,3,1,0,3,3,0,0,0
4,KC,DET,3,3,0,3,3,0,0,0,4,2,0,4,4,0,0,0
6,GB,GB,1,5,0,1,1,0,0,0,2,3,0,2,2,0,0,0
7,MIN,DET,4,1,0,3,3,0,1,0,6,0,0,6,6,0,0,0
8,NYG,NYG,4,1,0,4,4,0,0,0,4,0,0,2,3,0,1,0
9,OAK,OAK,3,1,0,3,3,0,0,0,4,1,0,4,4,0,0,0
