WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,CAR,CAR,3,3,0,3,3,0,0,0,3,2,0,3,3,0,0,0
2,NO,LAR,3,2,0,3,3,0,0,0,0,3,0,0,0,0,0,0
3,CLE,CLE,2,2,0,2,2,0,0,0,1,2,0,1,1,0,0,0
4,TB,LAR,5,2,0,4,4,0,1,0,7,2,0,7,7,0,0,0
5,SEA,SEA,3,3,0,2,2,0,1,0,4,1,0,3,3,0,1,0
6,SF,LAR,1,0,0,1,1,0,0,0,2,2,0,2,2,0,0,0
7,ATL,ATL,4,3,0,4,4,0,0,0,1,1,0,1,1,0,0,0
