WEEK,OPP,VENUE,TDF,FGF,SFF,PAT1FS,PAT1FA,PAT2FS,PAT2FA,D2CF,TDA,FGA,SFA,PAT1AS,PAT1AA,PAT2AS,PAT2AA,D2CA
1,OAK,OAK,1,3,0,1,1,0,0,0,3,1,0,3,3,0,0,0
2,CHI,DEN,1,2,0,0,0,1,1,0,1,3,0,1,1,0,0,0
3,GB,GB,2,1,0,1,2,0,0,0,3,2,0,3,3,0,0,0
4,JAX,DEN,3,1,0,3,3,0,0,0,2,4,0,2,2,0,0,0
5,LAC,LAC,2,2,0,2,2,0,0,0,1,2,0,1,1,0,0,0
6,TEN,DEN,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,KC,DEN,1,0,0,0,0,0,1,0,3,3,0,3,3,0,0,0
8,IND,IND,1,2,0,1,1,0,0,0,1,3,0,0,1,0,0,0
9,CLE,DEN,3,1,0,3,3,0,0,0,1,4,0,1,1,0,0,0
